id,77ae5656e1b3992e8fbea4290e0b5b63,510e38e2ac64f3d36b3629eb9fcbb5f1,6d213e72169e53e08a512889e76f5a2b,076d60d6c268c2ef2320425f343234f7,1455f186d12ad849ef19e9496582e375,3103aaf2a3628d77f7a21308adf849a6,9acc4eb917299988d4d91c17db2d57aa,3a3a4c004552cd5c39a1d15896d158ea,57723724d44f911a548f4eccbcb22e70
id,รหัสเกษตร,รหัสแปลง,หมู่บ้าน,ลำดับแปลง,รายการแปลง,"ชนิดกาแฟ GI,Non-GI",รายละเอียดแปลง,มาตราฐานฟาร์ม,เจ้าหน้าที่ส่งเสริม
01523064086ba2461daaff0ad45c3331,1030039,1030039-P00017-ป่าคา,ป่าคา,1,"1030039-P00017-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 800",ไม่ใช่,ไม่ระบุ
fa1c084053616c61054150c2c940a2cb,1030039,1030039-P00018-ป่าคา,ป่าคา,1,"1030039-P00018-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 600",ไม่ใช่,ไม่ระบุ
5db86d9ff51ef4fa635440547f45d8e2,1030039,1030039-P00019-ป่าคา,ป่าคา,1,"1030039-P00019-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1500",ไม่ใช่,ไม่ระบุ
5da2244c00e94d356c0d7d5beb4f181c,1030039,1030039-P00020-ป่าคา,ป่าคา,1,"1030039-P00020-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
2dafa9e8cc2d316e2348749e027559d2,1030045,1030045-P00021-ป่าคา,ป่าคา,1,"1030045-P00021-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
ee050a02e07fcbf6a2f8358573f9e5df,1030045,1030045-P00022-ป่าคา,ป่าคา,1,"1030045-P00022-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
5c370d70f9860704945602ca2446c30d,1030054,1030054-P00023-ป่าคา,ป่าคา,1,"1030054-P00023-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1300",ไม่ใช่,ไม่ระบุ
5a2a69a5c00179744b6531dde9956144,1030054,1030054-P00024-ป่าคา,ป่าคา,1,"1030054-P00024-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
72439639914cf4562f2820f7ee02d8a9,1030054,1030054-P00025-ป่าคา,ป่าคา,1,"1030054-P00025-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
3e43ac1205fde8b8755af4ee4476c7c2,1030060,1030060-P00026-ป่าคา,ป่าคา,1,"1030060-P00026-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 300",ไม่ใช่,ไม่ระบุ
555a89862bb40696c86d63c563a22ab7,1030060,1030060-P00027-ป่าคา,ป่าคา,1,"1030060-P00027-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 2000",ไม่ใช่,ไม่ระบุ
cc802eefdf766ec9f59367966df2e0e7,1030070,1030070-P00028-ป่าคา,ป่าคา,1,"1030070-P00028-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 400",ไม่ใช่,ไม่ระบุ
3c1aef52395f8f654d3e33db767e1706,1030070,1030070-P00029-ป่าคา,ป่าคา,1,"1030070-P00029-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 2000",ไม่ใช่,ไม่ระบุ
f66e395b72b5b800f04431699835d3f0,1030075,1030075-P00030-ป่าคา,ป่าคา,1,"1030075-P00030-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
203feb2848a1f3a13683063a6a4a998f,1030075,1030075-P00031-ป่าคา,ป่าคา,1,"1030075-P00031-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 300",ไม่ใช่,ไม่ระบุ
162125089d357606eb0fa7e469b892f1,1030075,1030075-P00032-ป่าคา,ป่าคา,1,"1030075-P00032-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 200",ไม่ใช่,ไม่ระบุ
9012dae046502461a56b41326c877a78,1030080,1030080-P00033-ป่าคา,ป่าคา,1,"1030080-P00033-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 200",ไม่ใช่,ไม่ระบุ
76f443f97d27a5ddf4c58d084f71e0be,1030080,1030080-P00034-ป่าคา,ป่าคา,1,"1030080-P00034-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 500",ไม่ใช่,ไม่ระบุ
2bf86937e44a0eb37e9f09c67e2fe7a9,1030080,1030080-P00035-ป่าคา,ป่าคา,1,"1030080-P00035-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 300",ไม่ใช่,ไม่ระบุ
176150a1d929c6df39189dd0cd4ff7f6,1030081,1030081-P00036-ป่าคา,ป่าคา,1,"1030081-P00036-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
5ca643338752e66d921941e68577846c,1030085,1030085-P00037-ป่าคา,ป่าคา,1,"1030085-P00037-ป่าคา-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 2000",ไม่ใช่,ไม่ระบุ
7cf2ad6e83ade85d315859f2836c95fa,1030085,1030085-P00038-ป่าคา,ป่าคา,1,"1030085-P00038-ป่าคา-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 800",ไม่ใช่,ไม่ระบุ
